Order ID,Order Date,Customer ID,Customer Name,Product ID,Product Name,Category,Sub-Category,Region,State,City,Quantity,Sales,Profit,Discount,Shipping Mode,Return Status
ORD-004689,2024-07-27,CUST-00489,Suresh Bose,PRD-FUR-CHA-364,ExecutiveDeluxe Chair,Furniture,Chairs,North,Delhi,New Delhi,5,88467.21,9305.07,0.15,Standard Class,Not Returned
ORD-004690,2023-06-09,CUST-00004,Reyansh Rao,PRD-FUR-BOO-495,WoodCraft Bookcase,Furniture,Bookcases,West,Maharashtra,Pune,1,17545.38,1379.02,0.05,Standard Class,Not Returned
ORD-004691,2023-09-20,CUST-00275,Rahul Bose,PRD-FUR-BOO-384,WoodCraft Bookcase,Furniture,Bookcases,West,Maharashtra,Nagpur,6,29345.79,-3049.61,0.3,Same Day,Not Returned
ORD-004692,2025-07-09,CUST-00495,Rohan Patel,PRD-FUR-BOO-239,ModernShelf Unit,Furniture,Bookcases,West,Maharashtra,Nagpur,6,26541.97,2173.47,0.1,Second Class,Returned
ORD-004693,2025-05-26,CUST-00434,Ananya Bose,PRD-ELE-MOB-822,Galaxy Note Phone,Electronics,Mobiles,North,Punjab,Ludhiana,7,226260.07,18566.54,0.0,Standard Class,Not Returned
ORD-004694,2025-07-07,CUST-00455,Karthik Verma,PRD-HOM-APP-986,HeatWave Toaster,Home & Kitchen,Appliances,South,Kerala,Kochi,2,8667.92,802.54,0.1,Second Class,Not Returned
ORD-004695,2023-09-22,CUST-00440,Kabir Sharma,PRD-ELE-LAP-105,GamerEdge Laptop,Electronics,Laptops,North,Uttar Pradesh,Kanpur,2,28381.32,3524.32,0.0,First Class,Not Returned
ORD-004696,2023-04-07,CUST-00521,Arjun Kumar,PRD-ELE-CAM-614,MirrorLite Camera,Electronics,Cameras,East,Bihar,Patna,2,65584.17,7104.67,0.0,Same Day,Not Returned
ORD-004697,2023-09-22,CUST-00365,Arjun Bose,PRD-ELE-MOB-762,Galaxy Note Phone,Electronics,Mobiles,West,Rajasthan,Udaipur,5,240486.11,31866.55,0.0,Standard Class,Not Returned
ORD-004698,2024-06-14,CUST-00503,Reyansh Menon,PRD-CLO-WOM-847,EleganceSaree,Clothing,Women's Wear,South,Tamil Nadu,Madurai,1,1508.37,-164.64,0.3,Standard Class,Returned
ORD-004699,2023-12-10,CUST-00174,Meena Gupta,PRD-CLO-WOM-957,CasualKurti Set,Clothing,Women's Wear,North,Punjab,Amritsar,3,6074.16,1059.93,0.3,First Class,Not Returned
ORD-004700,2024-03-09,CUST-00173,Ananya Kumar,PRD-FUR-CHA-282,ErgoComfort Chair,Furniture,Chairs,East,Odisha,Bhubaneswar,5,16202.67,-1801.84,0.25,Second Class,Not Returned
ORD-004701,2023-03-07,CUST-00013,Suresh Singh,PRD-ELE-ACC-602,FastCharge Cable,Electronics,Accessories,South,Telangana,Hyderabad,6,68139.5,13422.19,0.15,Second Class,Not Returned
ORD-004702,2025-02-19,CUST-00014,Aarav Nair,PRD-CLO-KID-790,PlayTime Tshirt,Clothing,Kids Wear,South,Telangana,Hyderabad,7,8496.75,1556.74,0.1,Standard Class,Not Returned
ORD-004703,2025-11-10,CUST-00427,Ananya Iyer,PRD-HOM-COO-686,NonStick Pan Set,Home & Kitchen,Cookware,North,Uttar Pradesh,Kanpur,6,37440.73,5893.11,0.1,Second Class,Not Returned
ORD-004704,2023-07-30,CUST-00798,Meena Iyer,PRD-FUR-BOO-340,WoodCraft Bookcase,Furniture,Bookcases,North,Uttar Pradesh,Lucknow,3,51615.49,2572.03,0.2,Standard Class,Not Returned
ORD-004705,2023-02-13,CUST-00773,Divya Verma,PRD-ELE-HEA-689,StudioSound Headset,Electronics,Headphones,North,Haryana,Gurugram,1,3140.3,486.94,0.1,First Class,Not Returned
ORD-004706,2025-06-23,CUST-00554,Diya Patel,PRD-HOM-APP-602,HeatWave Toaster,Home & Kitchen,Appliances,South,Telangana,Hyderabad,3,11125.34,694.49,0.3,First Class,Not Returned
ORD-004707,2024-10-25,CUST-00497,Kabir Pillai,PRD-ELE-ACC-549,PowerBank 20000mAh,Electronics,Accessories,West,Rajasthan,Udaipur,6,131909.72,17438.69,0.0,Standard Class,Not Returned
ORD-004708,2023-06-20,CUST-00760,Priya Gupta,PRD-CLO-MEN-475,ClassicFit Shirt,Clothing,Men's Wear,South,Kerala,Kochi,7,3513.28,872.04,0.1,Second Class,Not Returned
ORD-004709,2025-08-20,CUST-00184,Karthik Pillai,PRD-ELE-MOB-871,iSmart Phone X,Electronics,Mobiles,West,Gujarat,Surat,1,16549.4,882.66,0.25,Same Day,Not Returned
ORD-004710,2025-06-07,CUST-00431,Priya Rao,PRD-ELE-MOB-782,iSmart Phone X,Electronics,Mobiles,South,Kerala,Kochi,2,74842.57,13641.64,0.15,Standard Class,Not Returned
ORD-004711,2023-10-26,CUST-00119,Rohan Gupta,PRD-ELE-ACC-735,Wireless Mouse,Electronics,Accessories,West,Rajasthan,Udaipur,6,166463.7,14302.59,0.3,Standard Class,Returned
ORD-004712,2025-03-02,CUST-00334,Sai Kumar,PRD-CLO-KID-587,PlayTime Tshirt,Clothing,Kids Wear,South,Kerala,Thiruvananthapuram,3,4443.34,797.8,0.15,Standard Class,Not Returned
ORD-004713,2024-04-01,CUST-00091,Rohan Gupta,PRD-ELE-CAM-123,ActionCam 4K,Electronics,Cameras,East,Bihar,Patna,6,158810.96,14971.26,0.0,Second Class,Returned
ORD-004714,2023-08-28,CUST-00111,Divya Pillai,PRD-ELE-CAM-668,ClickPro DSLR,Electronics,Cameras,South,Telangana,Warangal,4,129522.5,14882.33,0.05,Standard Class,Not Returned
ORD-004715,2024-06-27,CUST-00583,Sai Patel,PRD-OFF-BIN-782,ClipFile Binder,Office Supplies,Binders,North,Delhi,New Delhi,2,332.2,34.45,0.25,Standard Class,Not Returned
ORD-004716,2025-07-10,CUST-00613,Vivaan Menon,PRD-ELE-HEA-510,NoiseCancel Pro,Electronics,Headphones,North,Delhi,New Delhi,3,43294.31,8354.83,0.1,Standard Class,Not Returned
ORD-004717,2025-12-29,CUST-00609,Ananya Gupta,PRD-ELE-HEA-379,StudioSound Headset,Electronics,Headphones,SOUTH,Karnataka,Hubballi,6,334079.31,32794.17,0.0,Standard Class,Returned
ORD-004718,2024-10-29,CUST-00411,Rohan Gupta,PRD-CLO-MEN-648,FormalWear Blazer,Clothing,Men's Wear,West,Maharashtra,Mumbai,7,6028.06,1452.45,0.0,Standard Class,Not Returned
ORD-004719,2023-12-11,CUST-00399,Isha Bose,PRD-OFF-BIN-880,ClipFile Binder,Office Supplies,Binders,East,Bihar,Patna,5,5904.95,1709.81,0.0,Standard Class,Returned
ORD-004720,2023-02-25,CUST-00672,Reyansh Bose,PRD-HOM-APP-628,QuickBlend Mixer,Home & Kitchen,Appliances,South,Kerala,Thiruvananthapuram,6,45922.39,7749.57,0.0,Standard Class,Not Returned
ORD-004721,2025-02-08,CUST-00379,Sanya Nair,PRD-ELE-HEA-266,StudioSound Headset,Electronics,Headphones,West,Maharashtra,Nagpur,1,15710.88,1314.11,0.15,Standard Class,Not Returned
ORD-004722,2024-08-15,CUST-00594,Sai Rao,PRD-ELE-HEA-645,StudioSound Headset,Electronics,Headphones,South,Tamil Nadu,Chennai,6,206034.13,-22095.46,0.25,First Class,Not Returned
ORD-004723,2024-11-11,CUST-00263,Sai Pillai,PRD-HOM-COO-573,SteelPro Cookware,Home & Kitchen,Cookware,East,West Bengal,Kolkata,4,18877.95,3254.01,0.15,Second Class,Not Returned
ORD-004724,2023-09-12,CUST-00008,Aditya Gupta,PRD-CLO-FOO-742,FormalStep Shoes,Clothing,Footwear,West,Maharashtra,Mumbai,4,5249.5,826.75,0.0,Second Class,Returned
ORD-004725,2024-03-22,CUST-00024,Isha Reddy,PRD-CLO-MEN-856,DenimComfort Jeans,Clothing,Men's Wear,North,Punjab,Ludhiana,7,6619.18,1917.93,0.1,Standard Class,Not Returned
ORD-004726,2023-08-22,CUST-00087,Aditya Iyer,PRD-CLO-MEN-855,ClassicFit Shirt,Clothing,Men's Wear,North,Uttar Pradesh,Lucknow,5,11032.27,2003.64,0.1,First Class,Not Returned
ORD-004727,2025-07-10,CUST-00515,Meena Reddy,PRD-HOM-APP-369,QuickBlend Mixer,Home & Kitchen,Appliances,North,Uttar Pradesh,Kanpur,3,22094.2,1247.54,0.0,Standard Class,Not Returned
ORD-004728,2023-10-12,CUST-00354,Aadhya Sharma,PRD-CLO-FOO-608,ComfortWalk Sandals,Clothing,Footwear,South,Telangana,Warangal,7,4343.34,532.98,0.1,First Class,Not Returned
ORD-004729,2025-06-21,CUST-00582,Lakshmi Das,PRD-CLO-KID-709,PlayTime Tshirt,Clothing,Kids Wear,North,Haryana,Gurugram,2,3625.26,817.17,0.0,Same Day,Not Returned
ORD-004730,2024-06-25,CUST-00029,Vivaan Patel,PRD-OFF-STA-410,NoteBook Pack,Office Supplies,Stationery,East,Odisha,Bhubaneswar,1,255.48,62.79,0.3,Second Class,Not Returned
ORD-004731,2023-10-24,CUST-00113,Kiara Chatterjee,PRD-FUR-TAB-944,CoffeeCorner Table,Furniture,Tables,West,Rajasthan,Jaipur,1,3418.68,102.74,0.3,First Class,Not Returned
ORD-004732,2025-07-25,CUST-00414,Ishaan Reddy,PRD-FUR-STO-465,CabinetPro Unit,Furniture,Storage,West,Gujarat,Surat,4,85374.77,9695.97,0.0,Standard Class,Not Returned
ORD-004733,2023-08-01,CUST-00785,Lakshmi Menon,PRD-FUR-STO-514,StackBox Storage,Furniture,Storage,East,Odisha,Bhubaneswar,1,18426.17,2163.95,0.0,Same Day,Not Returned
ORD-004734,2023-04-30,CUST-00485,Kiara Menon,PRD-FUR-TAB-329,OfficePro Desk,Furniture,Tables,North,Uttar Pradesh,Kanpur,2,19145.29,-1335.92,0.25,Standard Class,Returned
ORD-004735,2023-10-27,CUST-00471,Arjun Nair,PRD-ELE-CAM-275,ActionCam 4K,Electronics,Cameras,South,Tamil Nadu,Coimbatore,4,174875.04,8875.82,0.0,Same Day,Returned
ORD-004736,2025-08-02,CUST-00645,Ananya Menon,PRD-HOM-COO-451,SteelPro Cookware,Home & Kitchen,Cookware,North,Delhi,New Delhi,1,642.22,114.32,0.0,First Class,Not Returned
ORD-004737,2024-01-24,CUST-00344,Arjun Iyer,PRD-CLO-KID-944,PlayTime Tshirt,Clothing,Kids Wear,North,Delhi,New Delhi,1,720.87,-20.23,0.25,Standard Class,Not Returned
ORD-004738,2023-09-29,CUST-00660,Aditya Reddy,PRD-CLO-MEN-270,ClassicFit Shirt,Clothing,Men's Wear,North,Punjab,Ludhiana,6,4418.09,465.88,0.1,First Class,Not Returned
ORD-004739,2025-03-28,CUST-00483,Meena Iyer,PRD-OFF-STA-196,NoteBook Pack,Office Supplies,Stationery,North,Haryana,Gurugram,3,2710.48,693.05,0.05,Standard Class,Not Returned
ORD-004740,2025-04-06,CUST-00303,Priya Iyer,PRD-OFF-PAP-970,GlossyPhoto Paper,Office Supplies,Paper,North,Uttar Pradesh,Noida,7,10895.87,1914.29,0.05,Second Class,Not Returned
ORD-004741,2024-06-13,CUST-00556,Kabir Gupta,PRD-HOM-COO-487,NonStick Pan Set,Home & Kitchen,Cookware,South,Tamil Nadu,Chennai,5,8767.7,689.52,0.1,Standard Class,Not Returned
ORD-004742,2025-04-29,CUST-00260,Neha Shetty,PRD-FUR-STO-487,StackBox Storage,Furniture,Storage,North,Punjab,Ludhiana,4,8245.2,458.4,0.05,Same Day,Not Returned
ORD-004743,2025-06-07,CUST-00777,Diya Singh,PRD-HOM-DEC-577,WallArt Frame,Home & Kitchen,Decor,South,Tamil Nadu,Chennai,3,1594.98,186.36,0.1,Standard Class,Not Returned
ORD-004744,2023-06-29,CUST-00138,Vivaan Verma,PRD-HOM-APP-282,QuickBlend Mixer,Home & Kitchen,Appliances,South,Tamil Nadu,Madurai,3,19976.77,3415.21,0.05,Standard Class,Not Returned
ORD-004745,2023-06-09,CUST-00481,Priya Iyer,PRD-CLO-MEN-411,FormalWear Blazer,Clothing,Men's Wear,South,Telangana,Warangal,1,1909.97,265.04,0.2,First Class,Not Returned
ORD-004746,2025-02-10,CUST-00155,Isha Iyer,PRD-FUR-STO-953,CabinetPro Unit,Furniture,Storage,South,Kerala,Kochi,2,41893.43,3020.26,0.0,Standard Class,Not Returned
ORD-004747,2025-01-21,CUST-00707,Diya Gupta,PRD-HOM-DEC-225,AromaGlow Candle Set,Home & Kitchen,Decor,West,Gujarat,Surat,5,26315.39,5114.33,0.15,Standard Class,Not Returned
ORD-004748,2023-12-20,CUST-00214,Lakshmi Shetty,PRD-HOM-COO-289,NonStick Pan Set,Home & Kitchen,Cookware,South,Tamil Nadu,Chennai,5,8942.58,722.72,0.05,Same Day,Not Returned
ORD-004749,2025-04-04,CUST-00395,Priya Menon,PRD-FUR-TAB-847,CoffeeCorner Table,Furniture,Tables,South,Telangana,Hyderabad,4,49316.12,6740.29,0.3,Standard Class,Not Returned
ORD-004750,2023-05-15,CUST-00068,Divya Singh,PRD-ELE-LAP-552,GamerEdge Laptop,Electronics,Laptops,West,Maharashtra,Nagpur,3,82904.01,-7254.43,0.3,Standard Class,Not Returned
ORD-004751,2025-05-28,CUST-00646,Isha Kumar,PRD-ELE-MOB-845,Galaxy Note Phone,Electronics,Mobiles,West,Gujarat,Ahmedabad,4,161708.58,30140.86,0.0,Standard Class,Returned
ORD-004752,2023-08-23,CUST-00032,Isha Singh,PRD-HOM-APP-136,ChillTech Fridge Mini,Home & Kitchen,Appliances,South,Telangana,Hyderabad,7,47187.46,10277.39,0.0,Standard Class,Not Returned
ORD-004753,2025-03-03,CUST-00428,Aditya Verma,PRD-CLO-FOO-454,FormalStep Shoes,Clothing,Footwear,South,Tamil Nadu,Madurai,5,1416.45,-63.89,0.3,Standard Class,Not Returned
ORD-004754,2023-10-05,CUST-00471,Arjun Nair,PRD-OFF-PAP-855,PrintReady A4 Ream,Office Supplies,Paper,West,Maharashtra,Pune,7,8181.55,712.9,0.05,Standard Class,Not Returned
ORD-004755,2023-02-15,CUST-00504,Sai Chatterjee,PRD-OFF-ART-465,SketchPro Set,Office Supplies,Art Supplies,North,Uttar Pradesh,Noida,3,2098.35,565.47,0.1,Standard Class,Not Returned
ORD-004756,2023-12-03,CUST-00568,Rahul Singh,PRD-CLO-KID-341,SchoolUniform Set,Clothing,Kids Wear,West,Maharashtra,Nagpur,4,4410.92,1403.92,0.1,Standard Class,Not Returned
ORD-004757,2025-07-17,CUST-00268,Reyansh Chatterjee,PRD-CLO-MEN-515,ClassicFit Shirt,Clothing,Men's Wear,South,Telangana,Warangal,5,3616.01,1044.62,0.25,Standard Class,Returned
ORD-004758,2023-12-01,CUST-00219,Vivaan Rao,PRD-CLO-KID-749,SchoolUniform Set,Clothing,Kids Wear,North,Haryana,Faridabad,1,1818.83,497.42,0.2,First Class,Not Returned
ORD-004759,2024-09-10,CUST-00549,Arjun Kumar,PRD-FUR-BOO-896,ModernShelf Unit,Furniture,Bookcases,West,Rajasthan,Udaipur,1,6370.45,926.41,0.1,Same Day,Not Returned
ORD-004760,2024-06-21,CUST-00182,Reyansh Singh,PRD-ELE-HEA-243,BassBoost Earbuds,Electronics,Headphones,West,Rajasthan,Jaipur,3,53989.28,7654.61,0.1,Standard Class,Not Returned
ORD-004761,2025-09-09,CUST-00066,Karthik Sharma,PRD-ELE-ACC-376,FastCharge Cable,Electronics,Accessories,South,Tamil Nadu,Coimbatore,5,164825.5,21052.83,0.15,First Class,Not Returned
ORD-004762,2023-08-25,CUST-00785,Lakshmi Menon,PRD-ELE-ACC-430,PowerBank 20000mAh,Electronics,Accessories,South,Tamil Nadu,Coimbatore,5,185839.69,9755.25,0.3,First Class,Not Returned
ORD-004763,2023-01-22,CUST-00424,Kiara Rao,PRD-OFF-ART-161,ColorSplash Kit,Office Supplies,Art Supplies,East,Bihar,Patna,2,2259.77,-155.91,0.25,First Class,Not Returned
ORD-004764,2024-03-13,CUST-00262,Lakshmi Sharma,PRD-FUR-STO-152,StackBox Storage,Furniture,Storage,West,Gujarat,Ahmedabad,2,10709.89,-1275.85,0.3,Second Class,Not Returned
ORD-004765,2024-01-25,CUST-00563,Sanya Iyer,PRD-HOM-DEC-622,WallArt Frame,Home & Kitchen,Decor,East,West Bengal,Howrah,2,13062.71,1724.85,0.0,Standard Class,Not Returned
ORD-004766,2024-09-13,CUST-00545,Neha Rao,PRD-CLO-KID-111,SchoolUniform Set,Clothing,Kids Wear,North,Uttar Pradesh,Kanpur,3,10707.87,1481.87,0.0,Standard Class,Not Returned
ORD-004767,2024-06-26,CUST-00425,Karthik Patel,PRD-ELE-ACC-504,PowerBank 20000mAh,Electronics,Accessories,West,Rajasthan,Udaipur,7,223288.45,35866.55,0.0,Standard Class,Not Returned
ORD-004768,2025-03-15,CUST-00166,Karthik Kumar,PRD-CLO-WOM-335,CasualKurti Set,Clothing,Women's Wear,West,Maharashtra,Pune,7,6892.85,1352.32,0.1,First Class,Not Returned
ORD-004769,2024-12-19,CUST-00086,Aditya Bose,PRD-OFF-BIN-451,RingFolder Set,Office Supplies,Binders,South,Karnataka,Bengaluru,2,519.38,113.9,0.1,Standard Class,Not Returned
ORD-004770,2024-05-14,CUST-00558,Divya Iyer,PRD-ELE-HEA-441,BassBoost Earbuds,Electronics,Headphones,West,Maharashtra,Mumbai,7,65519.17,11297.4,0.0,Standard Class,Not Returned
ORD-004771,2025-12-03,CUST-00663,Reyansh Verma,PRD-HOM-APP-202,HeatWave Toaster,Home & Kitchen,Appliances,South,Tamil Nadu,Chennai,4,26224.94,4726.81,0.1,First Class,Not Returned
ORD-004772,2025-12-01,CUST-00633,Myra Rao,PRD-OFF-STA-769,WriteWell Pen Set,Office Supplies,Stationery,East,West Bengal,Kolkata,4,4655.07,789.0,0.0,First Class,Not Returned
ORD-004773,2023-05-22,CUST-00512,Aadhya Shetty,PRD-FUR-STO-939,StackBox Storage,Furniture,Storage,West,Rajasthan,Udaipur,6,7519.53,-705.47,0.25,Second Class,Not Returned
ORD-004774,2025-02-13,CUST-00725,Meena Chatterjee,PRD-FUR-BOO-800,WoodCraft Bookcase,Furniture,Bookcases,East,Bihar,Patna,4,34559.65,2708.1,0.3,Second Class,Not Returned
ORD-004775,2024-11-02,CUST-00708,Reyansh Singh,PRD-HOM-DEC-289,AromaGlow Candle Set,Home & Kitchen,Decor,North,Haryana,Gurugram,6,43058.89,4376.38,0.0,Standard Class,Not Returned
ORD-004776,2024-11-11,CUST-00194,Divya Patel,PRD-ELE-LAP-327,BizBook Air,Electronics,Laptops,South,Tamil Nadu,Coimbatore,1,31994.25,4000.46,0.1,Standard Class,Not Returned
ORD-004777,2025-08-10,CUST-00064,Meena Chatterjee,PRD-FUR-BOO-405,ModernShelf Unit,Furniture,Bookcases,South,Tamil Nadu,Madurai,6,63992.23,8677.16,0.0,Standard Class,Not Returned
ORD-004778,2023-09-02,CUST-00076,Lakshmi Kumar,PRD-CLO-KID-872,SchoolUniform Set,Clothing,Kids Wear,West,Maharashtra,Mumbai,1,1339.16,455.6,0.1,Standard Class,Not Returned
ORD-004779,2023-11-30,CUST-00104,Aditya Patel,PRD-FUR-BOO-424,ModernShelf Unit,Furniture,Bookcases,South,Kerala,Thiruvananthapuram,3,61745.04,4007.65,0.1,Standard Class,Not Returned
ORD-004780,2024-03-03,CUST-00745,Priya Chatterjee,PRD-FUR-STO-252,StackBox Storage,Furniture,Storage,East,Bihar,Patna,6,100268.7,5968.47,0.3,Same Day,Not Returned
ORD-004781,2025-12-25,CUST-00650,Kiara Chatterjee,PRD-HOM-DEC-997,AromaGlow Candle Set,Home & Kitchen,Decor,North,Delhi,New Delhi,7,49698.46,2783.83,0.0,Standard Class,Not Returned
ORD-004782,2024-01-04,CUST-00543,Priya Kumar,PRD-FUR-BOO-132,WoodCraft Bookcase,Furniture,Bookcases,South,Tamil Nadu,Madurai,2,26826.88,3042.63,0.15,Standard Class,Not Returned
ORD-004783,2023-07-15,CUST-00443,Ishaan Bose,PRD-OFF-PAP-118,GlossyPhoto Paper,Office Supplies,Paper,NORTH,Punjab,Amritsar,7,2046.51,279.02,0.1,First Class,Not Returned
ORD-004784,2023-04-03,CUST-00675,Sai Singh,PRD-HOM-DEC-154,AromaGlow Candle Set,Home & Kitchen,Decor,South,Telangana,Hyderabad,4,10907.97,1275.66,0.2,Second Class,Not Returned
ORD-004785,2025-06-25,CUST-00486,Rahul Singh,PRD-OFF-STA-368,WriteWell Pen Set,Office Supplies,Stationery,North,Delhi,New Delhi,4,4064.62,-472.95,0.3,Standard Class,Not Returned
ORD-004786,2024-08-29,CUST-00570,Neha Kumar,PRD-OFF-BIN-415,ClipFile Binder,Office Supplies,Binders,South,Telangana,Warangal,1,1538.91,270.15,0.0,Standard Class,Not Returned
ORD-004787,2025-11-27,CUST-00475,Sai Chatterjee,PRD-CLO-KID-431,PlayTime Tshirt,Clothing,Kids Wear,West,Gujarat,Ahmedabad,4,7583.92,2438.48,0.0,Second Class,Not Returned
ORD-004788,2024-02-13,CUST-00468,Arjun Bose,PRD-CLO-MEN-164,FormalWear Blazer,Clothing,Men's Wear,North,Haryana,Gurugram,2,5686.81,1890.42,0.1,Second Class,Not Returned
ORD-004789,2024-04-27,CUST-00236,Karthik Iyer,PRD-ELE-ACC-695,Wireless Mouse,Electronics,Accessories,South,Karnataka,Mysuru,7,244914.15,32460.45,0.0,Same Day,Not Returned
ORD-004790,2024-01-16,CUST-00786,Reyansh Reddy,PRD-HOM-DEC-241,AromaGlow Candle Set,Home & Kitchen,Decor,North,Uttar Pradesh,Noida,5,21436.5,1500.16,0.2,Standard Class,Not Returned
ORD-004791,2024-05-10,CUST-00798,Meena Iyer,PRD-FUR-STO-881,CabinetPro Unit,Furniture,Storage,East,Bihar,Patna,4,28520.36,1916.44,0.15,Standard Class,Not Returned
ORD-004792,2025-02-12,CUST-00304,Meena Sharma,PRD-ELE-MOB-196,Galaxy Note Phone,Electronics,Mobiles,East,Bihar,Patna,4,158142.2,8825.79,0.3,Same Day,Returned
ORD-004793,2023-05-26,CUST-00507,Kiara Iyer,PRD-ELE-ACC-408,PowerBank 20000mAh,Electronics,Accessories,North,Punjab,Amritsar,4,32702.52,5348.9,0.15,Second Class,Not Returned
ORD-004794,2024-02-22,CUST-00178,Ananya Verma,PRD-FUR-CHA-972,ErgoComfort Chair,Furniture,Chairs,South,Tamil Nadu,Madurai,1,15958.99,829.54,0.25,Second Class,Not Returned
ORD-004795,2023-05-19,CUST-00277,Ananya Chatterjee,PRD-ELE-MOB-859,Galaxy Note Phone,Electronics,Mobiles,South,Karnataka,Hubballi,7,123135.26,20111.79,0.2,First Class,Not Returned
ORD-004796,2023-07-10,CUST-00321,Rohan Sharma,PRD-OFF-ART-702,ColorSplash Kit,Office Supplies,Art Supplies,East,Odisha,Bhubaneswar,2,2609.75,574.11,0.05,First Class,Returned
ORD-004797,2023-05-19,CUST-00177,Rahul Bose,PRD-ELE-ACC-368,FastCharge Cable,Electronics,Accessories,East,Odisha,Bhubaneswar,4,137478.05,21817.03,0.25,First Class,Returned
ORD-004798,2024-01-05,CUST-00473,Karthik Pillai,PRD-CLO-KID-375,SchoolUniform Set,Clothing,Kids Wear,West,Gujarat,Surat,2,3212.65,829.19,0.0,Standard Class,Not Returned
ORD-004799,2024-09-26,CUST-00696,Divya Pillai,PRD-CLO-WOM-739,CasualKurti Set,Clothing,Women's Wear,East,Bihar,Patna,6,12647.32,2802.39,0.1,Standard Class,Not Returned
ORD-004800,2023-09-27,CUST-00002,Aarav Singh,PRD-CLO-WOM-570,SummerDress,Clothing,Women's Wear,South,Tamil Nadu,Madurai,6,9987.06,3307.66,0.0,First Class,Not Returned
ORD-004801,2025-06-15,CUST-00027,Suresh Gupta,PRD-CLO-FOO-346,FormalStep Shoes,Clothing,Footwear,South,Telangana,Warangal,1,2041.75,627.45,0.1,Standard Class,Not Returned
ORD-004802,2025-01-07,CUST-00048,Suresh Menon,PRD-CLO-MEN-305,FormalWear Blazer,Clothing,Men's Wear,East,Bihar,Patna,7,2749.82,889.56,0.15,First Class,Not Returned
ORD-004803,2023-04-05,CUST-00142,Rahul Nair,PRD-CLO-KID-257,PlayTime Tshirt,Clothing,Kids Wear,North,Punjab,Amritsar,5,13318.4,2473.52,0.0,Second Class,Not Returned
ORD-004804,2024-07-19,CUST-00633,Myra Rao,PRD-HOM-COO-927,SteelPro Cookware,Home & Kitchen,Cookware,East,Bihar,Patna,1,319.55,23.73,0.1,Standard Class,Not Returned
ORD-004805,2024-12-10,CUST-00241,Isha Sharma,PRD-HOM-DEC-510,WallArt Frame,Home & Kitchen,Decor,East,West Bengal,Howrah,2,14651.62,1737.84,0.0,First Class,Not Returned
ORD-004806,2023-09-22,CUST-00256,Neha Reddy,PRD-OFF-PAP-799,PrintReady A4 Ream,Office Supplies,Paper,South,Tamil Nadu,Madurai,5,5187.94,1319.04,0.2,Second Class,Not Returned
ORD-004807,2025-09-13,CUST-00749,Aditya Bose,PRD-OFF-PAP-532,GlossyPhoto Paper,Office Supplies,Paper,South,Telangana,Hyderabad,1,968.14,215.75,0.0,Second Class,Not Returned
ORD-004808,2023-12-15,CUST-00124,Aditya Chatterjee,PRD-ELE-ACC-508,FastCharge Cable,Electronics,Accessories,West,Maharashtra,Pune,2,2161.01,223.76,0.25,First Class,Not Returned
ORD-004809,2023-11-03,CUST-00234,Aadhya Shetty,PRD-ELE-LAP-412,GamerEdge Laptop,Electronics,Laptops,South,Telangana,Hyderabad,3,101765.64,9473.07,0.15,First Class,Not Returned
ORD-004810,2025-12-11,CUST-00660,Aditya Reddy,PRD-CLO-KID-654,SchoolUniform Set,Clothing,Kids Wear,East,West Bengal,Kolkata,6,16720.03,2648.68,0.05,Second Class,Not Returned
ORD-004811,2023-12-28,CUST-00515,Meena Reddy,PRD-HOM-APP-872,ChillTech Fridge Mini,Home & Kitchen,Appliances,East,Odisha,Bhubaneswar,3,3143.42,268.21,0.3,Standard Class,Returned
ORD-004812,2023-07-12,CUST-00785,Lakshmi Menon,PRD-CLO-WOM-213,EleganceSaree,Clothing,Women's Wear,South,Tamil Nadu,Coimbatore,3,8528.13,1799.54,0.1,First Class,Not Returned
ORD-004813,2024-01-01,CUST-00083,Diya Patel,PRD-OFF-BIN-945,RingFolder Set,Office Supplies,Binders,South,Kerala,Kochi,5,6848.64,696.56,0.0,Standard Class,Not Returned
ORD-004814,2024-06-24,CUST-00529,Ishaan Nair,PRD-HOM-DEC-921,AromaGlow Candle Set,Home & Kitchen,Decor,South,Telangana,Hyderabad,2,10734.57,2229.87,0.0,Second Class,Not Returned
ORD-004815,2025-07-15,CUST-00206,Neha Patel,PRD-ELE-CAM-627,ActionCam 4K,Electronics,Cameras,East,Odisha,Bhubaneswar,6,249111.1,-21353.53,0.25,Same Day,Not Returned
ORD-004816,2024-03-31,CUST-00149,Suresh Verma,PRD-OFF-STA-774,NoteBook Pack,Office Supplies,Stationery,South,Tamil Nadu,Chennai,6,2582.01,354.08,0.2,Standard Class,Not Returned
ORD-004817,2025-02-20,CUST-00495,Rohan Patel,PRD-OFF-BIN-598,RingFolder Set,Office Supplies,Binders,East,Bihar,Patna,5,3280.44,832.09,0.2,First Class,Not Returned
ORD-004818,2024-11-11,CUST-00228,Aditya Menon,PRD-CLO-FOO-138,FormalStep Shoes,Clothing,Footwear,South,Telangana,Hyderabad,2,3038.62,845.89,0.1,Standard Class,Not Returned
ORD-004819,2025-07-28,CUST-00389,Vivaan Kumar,PRD-OFF-PAP-856,GlossyPhoto Paper,Office Supplies,Paper,East,West Bengal,Kolkata,7,9200.78,1572.92,0.0,Standard Class,Not Returned
